Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
112,80,800,0,115.51,2866.71,0.634,0.635,AISI 1010 carbon steel,2594.0,3.28,Good,
112,80,800,0,115.53,2892.99,0.634,0.635,AISI 1010 carbon steel,2594.0,3.28,Good,
112,80,800,0,115.54,3500.93,0.634,0.635,AISI 1010 carbon steel,2594.0,3.28,Good,
112,80,800,0,115.56,3241.76,0.634,0.635,AISI 1010 carbon steel,2594.0,3.28,Good,
112,80,800,0,115.58,3015.83,0.634,0.635,AISI 1010 carbon steel,2594.0,3.28,Good,
112,80,800,0,115.61,3100.19,0.634,0.635,AISI 1010 carbon steel,2594.0,3.28,Good,
113,80,800,0,115.65,1150.82,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.69,1769.28,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.73,2334.28,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.76,3221.0,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.79,3052.11,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.83,3027.78,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.85,2998.09,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.88,3384.52,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
113,80,800,0,115.92,3435.47,0.632,0.632,AISI 1010 carbon steel,2511.4,3.02,Good,
114,80,800,0,115.92,1467.45,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.93,1693.79,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.93,2536.95,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.95,2810.36,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.96,2739.07,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.97,3349.28,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.98,3195.81,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.98,3025.51,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
114,80,800,0,115.99,3034.59,0.646,0.651,AISI 1010 carbon steel,3062.9,3.28,Good,
116,80,800,0,115.97,1255.19,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,115.98,2231.05,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.0,2590.62,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.02,2760.96,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.02,3223.14,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.02,3358.0,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.03,2941.92,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.04,3088.52,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
116,80,800,0,116.04,3104.63,0.633,0.64,AISI 1010 carbon steel,2643.0,3.07,Good,
117,80,800,0,116.03,639.81,0.632,0.634,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,116.01,2311.33,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,116.01,2831.7,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,116.01,3184.49,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,116.01,2825.01,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,116.0,3056.05,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,115.99,2920.21,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
117,80,800,0,115.98,3508.78,0.642,0.644,AISI 1010 carbon steel,2760.2,3.73,Good,
118,80,800,0,115.95,835.65,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.94,2123.62,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.94,3006.12,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.93,3068.41,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.92,2895.96,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.92,2979.1,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.92,3100.19,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
118,80,800,0,115.91,3470.34,0.635,0.635,AISI 1010 carbon steel,2692.7,3.42,Good,
119,80,800,0,115.88,1306.22,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.84,2179.58,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.86,3205.48,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.88,3003.83,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.89,2963.47,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.9,2934.31,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.9,3266.08,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.9,3357.48,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
119,80,800,0,115.91,2965.79,0.627,0.641,AISI 1010 carbon steel,2685.5,3.28,Good,
120,80,800,0,115.9,837.7,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.91,2389.62,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.92,2749.73,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.93,3048.16,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.93,3338.47,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.93,2882.86,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.93,3050.98,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
120,80,800,0,115.93,3011.83,0.637,0.623,AISI 1010 carbon steel,2796.1,3.3,Good,
121,80,800,0,115.89,873.88,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.83,2007.89,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.77,2553.17,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.71,3473.31,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.64,3016.97,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.56,3230.6,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.48,3091.86,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.39,3715.44,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
121,80,800,0,115.31,3362.09,0.623,0.637,AISI 1010 carbon steel,2677.7,3.25,Good,
125,80,800,0,112.75,1307.54,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,112.86,2127.67,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,113.13,3272.39,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,113.41,3342.59,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,113.66,3027.21,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,113.92,3140.43,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,114.16,3281.84,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,114.4,3713.59,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
125,80,800,0,114.64,3127.81,0.637,0.644,AISI 1010 carbon steel,2963.0,3.44,Good,
126,80,800,0,114.64,1935.48,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,114.49,1995.0,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,114.36,2936.07,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,114.25,3548.75,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,114.15,3084.06,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,114.05,3256.06,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,113.96,3144.81,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,113.88,3771.95,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
126,80,800,0,113.8,3341.56,0.625,0.634,AISI 1010 carbon steel,2726.7,3.28,Good,
127,80,800,0,113.81,1270.17,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.82,2275.33,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.84,3201.19,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.85,3126.16,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.85,3040.82,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.84,3025.51,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.85,3419.41,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.86,3519.06,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
127,80,800,0,113.87,3106.29,0.625,0.626,AISI 1010 carbon steel,3123.9,3.45,Good,
128,80,800,0,114.05,1055.72,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.22,2362.84,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.36,2804.84,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.48,3311.06,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.61,3509.27,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.74,3087.41,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.86,3265.02,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,114.99,3318.32,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
128,80,800,0,115.0,3880.29,0.634,0.633,AISI 1010 carbon steel,2437.3,2.91,Good,
130,80,800,0,114.68,1187.59,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.62,2446.53,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.56,3395.18,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.53,3094.08,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.49,3101.86,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.45,3035.72,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.4,3445.97,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.37,3519.55,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
130,80,800,0,114.32,3082.39,0.629,0.641,AISI 1010 carbon steel,2787.2,3.4,Good,
131,80,800,0,114.29,1044.25,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.33,2336.49,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.36,2747.22,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.42,2958.25,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.43,3247.59,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.44,3624.99,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.44,3070.65,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.44,3265.02,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
131,80,800,0,114.45,3159.54,0.637,0.622,AISI 1010 carbon steel,2725.6,3.72,Good,
132,80,800,0,114.45,965.52,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.45,2273.81,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.45,2750.98,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.44,3300.65,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.42,2872.7,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.41,3063.36,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.4,2945.43,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
132,80,800,0,114.38,3430.46,0.634,0.639,AISI 1010 carbon steel,2804.5,3.52,Good,
134,80,800,0,114.62,1050.82,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.62,1914.04,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.64,3131.66,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.66,2953.01,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.66,3008.97,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.67,2953.01,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.68,3263.44,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.69,3467.36,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
134,80,800,0,114.71,2983.72,0.636,0.648,AISI 1010 carbon steel,2834.4,3.72,Good,
135,80,800,0,114.64,1416.15,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.58,2203.91,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.51,3163.89,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.44,2756.6,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.4,3097.97,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.35,3013.54,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.31,3576.27,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.26,3206.55,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
135,80,800,0,114.26,3178.0,0.639,0.635,AISI 1010 carbon steel,2541.9,3.19,Good,
137,80,600,0,104.81,2502.83,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
137,80,600,0,104.4,2558.56,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
137,80,600,0,105.32,2970.43,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
137,80,600,0,105.32,3435.47,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
137,80,600,0,105.18,3964.48,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
137,80,600,0,105.03,3375.87,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
137,80,600,0,104.89,3393.15,0.62,0.622,AISI 1010 carbon steel,2674.1,3.37,Good,
138,80,600,0,104.74,1990.68,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
138,80,600,0,104.57,3061.67,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
138,80,600,0,104.39,3585.88,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
138,80,600,0,104.25,3194.19,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
138,80,600,0,104.15,3303.26,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
138,80,600,0,104.05,3672.6,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
138,80,600,0,103.95,4029.03,0.623,0.616,AISI 1010 carbon steel,2704.5,3.27,Good,
139,80,600,0,103.97,2161.35,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
139,80,600,0,103.98,2254.06,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
139,80,600,0,103.98,2681.96,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
139,80,600,0,103.99,3046.47,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
139,80,600,0,104.08,3448.46,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
139,80,600,0,104.19,3842.87,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
139,80,600,0,104.29,3240.7,0.624,0.619,AISI 1010 carbon steel,2823.6,2.86,Good,
141,80,600,0,104.47,1720.99,0.618,0.622,AISI 1010 carbon steel,2813.5,3.3,Good,
141,80,600,0,104.62,2477.27,0.618,0.622,AISI 1010 carbon steel,2813.5,3.3,Good,
141,80,600,0,104.78,3340.54,0.618,0.622,AISI 1010 carbon steel,2813.5,3.3,Good,
141,80,600,0,104.93,3105.18,0.618,0.622,AISI 1010 carbon steel,2813.5,3.3,Good,
141,80,600,0,104.97,3085.73,0.618,0.622,AISI 1010 carbon steel,2813.5,3.3,Good,
141,80,600,0,105.0,3010.69,0.618,0.622,AISI 1010 carbon steel,2813.5,3.3,Good,
142,80,600,0,105.04,1971.58,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
142,80,600,0,105.25,2391.78,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
142,80,600,0,105.41,2674.26,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
142,80,600,0,105.52,3410.34,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
142,80,600,0,105.63,3021.52,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
142,80,600,0,105.86,3100.19,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
142,80,600,0,106.11,3411.86,0.614,0.619,AISI 1010 carbon steel,2645.4,3.26,Good,
144,80,600,0,107.66,1308.85,0.618,0.619,AISI 1010 carbon steel,2707.6,3.38,Good,
144,80,600,0,107.79,2247.95,0.618,0.619,AISI 1010 carbon steel,2707.6,3.38,Good,
144,80,600,0,107.91,2738.44,0.618,0.619,AISI 1010 carbon steel,2707.6,3.38,Good,
144,80,600,0,107.98,3183.95,0.618,0.619,AISI 1010 carbon steel,2707.6,3.38,Good,
144,80,600,0,107.9,2777.11,0.618,0.619,AISI 1010 carbon steel,2707.6,3.38,Good,
144,80,600,0,107.83,2973.32,0.618,0.619,AISI 1010 carbon steel,2707.6,3.38,Good,
146,80,600,0,107.73,2207.03,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
146,80,600,0,107.69,2071.97,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
146,80,600,0,107.66,2518.58,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
146,80,600,0,107.65,2667.17,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
146,80,600,0,107.66,3319.36,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
146,80,600,0,107.67,2938.41,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
146,80,600,0,107.67,2936.65,0.62,0.62,AISI 1010 carbon steel,2744.7,3.65,Good,
147,80,600,0,107.67,1904.13,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
147,80,600,0,107.7,2946.59,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
147,80,600,0,107.79,2752.85,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
147,80,600,0,107.82,2917.85,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
147,80,600,0,107.85,2846.24,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
147,80,600,0,107.88,3542.44,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
147,80,600,0,107.91,3023.8,0.616,0.618,AISI 1010 carbon steel,2762.0,3.22,Good,
148,80,600,0,107.9,1816.29,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
148,80,600,0,107.87,2003.6,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
148,80,600,0,107.85,2473.1,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
148,80,600,0,107.84,2667.17,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
148,80,600,0,107.86,3348.25,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
148,80,600,0,107.86,2890.61,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
148,80,600,0,107.86,2882.27,0.62,0.612,AISI 1010 carbon steel,2743.9,3.3,Good,
149,80,600,0,107.84,1374.24,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
149,80,600,0,107.84,1675.41,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
149,80,600,0,107.79,2387.46,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
149,80,600,0,107.76,3194.19,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
149,80,600,0,107.7,2806.07,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
149,80,600,0,107.6,2837.76,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
149,80,600,0,107.57,2807.91,0.616,0.617,AISI 1010 carbon steel,2812.3,3.48,Good,
151,80,600,0,107.7,1748.75,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
151,80,600,0,107.68,2472.4,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
151,80,600,0,107.67,3043.08,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
151,80,600,0,107.68,3047.03,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
151,80,600,0,107.71,2840.79,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
151,80,600,0,107.73,2872.1,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
151,80,600,0,107.74,3224.74,0.623,0.615,AISI 1010 carbon steel,2666.9,3.1,Good,
153,80,600,0,107.61,1724.98,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
153,80,600,0,107.52,2030.88,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
153,80,600,0,107.43,2785.15,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
153,80,600,0,107.37,2658.77,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
153,80,600,0,107.37,2898.93,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
153,80,600,0,107.37,2987.17,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
153,80,600,0,107.38,3432.96,0.638,0.635,AISI 1010 carbon steel,2771.0,3.1,Good,
155,80,600,0,107.28,1745.79,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
155,80,600,0,107.24,2019.84,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
155,80,600,0,107.2,2459.85,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
155,80,600,0,107.17,3171.5,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
155,80,600,0,107.15,2891.8,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
155,80,600,0,107.21,2914.9,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
155,80,600,0,107.27,2836.55,0.647,0.629,AISI 1010 carbon steel,2618.5,3.1,Good,
156,80,600,0,107.27,1579.23,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
156,80,600,0,107.29,2308.35,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
156,80,600,0,107.32,2634.08,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
156,80,600,0,107.36,2680.04,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
156,80,600,0,107.35,3081.83,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
156,80,600,0,107.4,3057.74,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
156,80,600,0,107.45,2809.75,0.625,0.634,AISI 1010 carbon steel,2655.0,3.27,Good,
157,80,600,0,107.52,1337.45,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
157,80,600,0,107.58,1502.2,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
157,80,600,0,107.65,2676.83,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
157,80,600,0,107.67,2817.08,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
157,80,600,0,107.74,2780.21,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
157,80,600,0,107.81,2838.98,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
157,80,600,0,107.87,3192.58,0.642,0.646,AISI 1010 carbon steel,2583.2,2.83,Good,
160,80,600,0,107.63,1855.64,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
160,80,600,0,107.54,2198.44,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
160,80,600,0,107.53,3174.21,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
160,80,600,0,107.49,3010.69,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
160,80,600,0,107.48,2837.76,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
160,80,600,0,107.56,2837.16,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
160,80,600,0,107.64,3371.8,0.623,0.623,AISI 1010 carbon steel,2686.1,3.54,Good,
161,80,600,0,107.79,1996.72,0.615,0.622,AISI 1010 carbon steel,2706.4,3.65,Good,
161,80,600,0,107.96,2391.06,0.615,0.622,AISI 1010 carbon steel,2706.4,3.65,Good,
161,80,600,0,108.08,3185.57,0.615,0.622,AISI 1010 carbon steel,2706.4,3.65,Good,
161,80,600,0,108.12,2593.94,0.615,0.622,AISI 1010 carbon steel,2706.4,3.65,Good,
161,80,600,0,108.05,2806.68,0.615,0.622,AISI 1010 carbon steel,2706.4,3.65,Good,
161,80,600,0,108.09,2766.56,0.615,0.622,AISI 1010 carbon steel,2706.4,3.65,Good,
161,80,600,0,108.14,3295.96,0.615,0.622,AISI 1010 carbon steel,2830.2,3.65,Good,
